"sf__Id","sf__Created",ChargeMap__c,Product__c,Name,LineDescription__c,BillingSchedule__c,Term__c,Quantity__c,Sales_unit_price__c,Amount__c,Status__c,StartDateRevRec__c,End_date__c,CurrencyIsoCode,PO_Required__c,Activated__c
"a01ci00000Ux3IdAAJ","true","a02ci00000MobCdAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IeAAJ","true","a02ci00000MobCeAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","2000.0","2000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IfAAJ","true","a02ci00000MobCfAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","4000.0","4000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IgAAJ","true","a02ci00000MobCgAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IhAAJ","true","a02ci00000MobChAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","2000.0","2000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IiAAJ","true","a02ci00000MobCiAAJ","01tIV00000GOfP6YAL","Redevance d'utilisation - ETP EU","","Annual","In advance","1.0","1080.0","1080.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IjAAJ","true","a02ci00000MobCjAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","2500.0","2500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IkAAJ","true","a02ci00000MobCkAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IlAAJ","true","a02ci00000MobClAAJ","01tIV00000GOfP6YAL","Redevance d'utilisation - ETP EU","","Annual","In advance","1.0","1600.0","1600.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3ImAAJ","true","a02ci00000MobCmAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3InAAJ","true","a02ci00000MobCnAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IoAAJ","true","a02ci00000MobCnAAJ","01tIV00000GOfPFYA1","Maintenance SSO","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IpAAJ","true","a02ci00000MobCoAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","2000.0","2000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IqAAJ","true","a02ci00000MobCpAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","6000.0","6000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IrAAJ","true","a02ci00000MobCqAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","3000.0","3000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IsAAJ","true","a02ci00000MobCrAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3ItAAJ","true","a02ci00000MobCsAAJ","01tIV00000GOfP6YAL","Redevance d'utilisation - ETP EU","","Annual","In advance","1.0","2232.0","2232.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IuAAJ","true","a02ci00000MobCsAAJ","01tIV00000GOfPFYA1","Maintenance SSO","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IvAAJ","true","a02ci00000MobCtAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IwAAJ","true","a02ci00000MobCuAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IxAAJ","true","a02ci00000MobCvAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1500.0","1500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IyAAJ","true","a02ci00000MobCwAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","2000.0","2000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3IzAAJ","true","a02ci00000MobCxAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3J0AAJ","true","a02ci00000MobCyAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3J1AAJ","true","a02ci00000MobCzAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3J2AAJ","true","a02ci00000MobD0AAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3J3AAJ","true","a02ci00000MobD1AAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3J4AAJ","true","a02ci00000MobD2AAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3J5AAJ","true","a02ci00000MobD3AAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3J6AAJ","true","a02ci00000MobD4AAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3J7AAJ","true","a02ci00000MobD5AAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3J8AAJ","true","a02ci00000MobD6AAJ","01tIV00000GOfP6YAL","Redevance d'utilisation - ETP EU","","Annual","In advance","1.0","10000.0","10000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3J9AAJ","true","a02ci00000MobD7AAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","2500.0","2500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JAAAZ","true","a02ci00000MobD8AAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JBAAZ","true","a02ci00000MobD9AAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","2500.0","2500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JCAAZ","true","a02ci00000MobDAAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JDAAZ","true","a02ci00000MobDBAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JEAAZ","true","a02ci00000MobDCAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JFAAZ","true","a02ci00000MobDDAAZ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JGAAZ","true","a02ci00000MobDEAAZ","01tIV00000GOfP6YAL","Redevance d'utilisation - ETP EU","","Annual","In advance","1.0","2232.0","2232.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JHAAZ","true","a02ci00000MobDFAAZ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","7000.0","7000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JIAAZ","true","a02ci00000MobDGAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","2500.0","2500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JJAAZ","true","a02ci00000MobDGAAZ","01tIV00000GOfPAYA1","Licence BI - Consultation","","Annual","In advance","1.0","1800.0","1800.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JKAAZ","true","a02ci00000MobDGAAZ","01tIV00000GOfPFYA1","Maintenance SSO","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JLAAZ","true","a02ci00000MobDHAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","2000.0","2000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JMAAZ","true","a02ci00000MobDHAAZ","01tIV00000GOfPFYA1","Maintenance SSO","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JNAAZ","true","a02ci00000MobDHAAZ","01tIV00000GOfPAYA1","Licence BI - Consultation","","Annual","In advance","1.0","1200.0","1200.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JOAAZ","true","a02ci00000MobDIAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1500.0","1500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JPAAZ","true","a02ci00000MobDJAAZ","01tIV00000GOfP6YAL","Redevance d'utilisation - ETP EU","","Annual","In advance","1.0","1200.0","1200.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JQAAZ","true","a02ci00000MobDKAAZ","01tIV00000GOfP6YAL","Redevance d'utilisation - ETP EU","","Annual","In advance","1.0","4120.0","4120.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JRAAZ","true","a02ci00000MobDLAAZ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JSAAZ","true","a02ci00000MobDMAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JTAAZ","true","a02ci00000MobDNAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JUAAZ","true","a02ci00000MobDOAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","2000.0","2000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JVAAZ","true","a02ci00000MobDPAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","3000.0","3000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JWAAZ","true","a02ci00000MobDQAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","2500.0","2500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JXAAZ","true","a02ci00000MobDRAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1500.0","1500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JYAAZ","true","a02ci00000MobDSAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JZAAZ","true","a02ci00000MobDTAAZ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JaAAJ","true","a02ci00000MobDUAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Biannual","In advance","1.0","3500.0","3500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JbAAJ","true","a02ci00000MobDVAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","5500.0","5500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JcAAJ","true","a02ci00000MobDWAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JdAAJ","true","a02ci00000MobDXAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","2500.0","2500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JeAAJ","true","a02ci00000MobDYAAZ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JfAAJ","true","a02ci00000MobDZAAZ","01tIV00000GOfP6YAL","Redevance d'utilisation - ETP EU","","Annual","In advance","1.0","4000.0","4000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JgAAJ","true","a02ci00000MobDaAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JhAAJ","true","a02ci00000MobDbAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","2000.0","2000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JiAAJ","true","a02ci00000MobDcAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","4000.0","4000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JjAAJ","true","a02ci00000MobDdAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JkAAJ","true","a02ci00000MobDeAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JlAAJ","true","a02ci00000MobDfAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JmAAJ","true","a02ci00000MobDgAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JnAAJ","true","a02ci00000MobDhAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JoAAJ","true","a02ci00000MobDiAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","4000.0","4000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JpAAJ","true","a02ci00000MobDjAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JqAAJ","true","a02ci00000MobDkAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JrAAJ","true","a02ci00000MobDlAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","3000.0","3000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JsAAJ","true","a02ci00000MobDmAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","8000.0","8000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JtAAJ","true","a02ci00000MobDnAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JuAAJ","true","a02ci00000MobDoAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JvAAJ","true","a02ci00000MobDpAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","2000.0","2000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JwAAJ","true","a02ci00000MobDqAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JxAAJ","true","a02ci00000MobDrAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JyAAJ","true","a02ci00000MobDsAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3JzAAJ","true","a02ci00000MobDtAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3K0AAJ","true","a02ci00000MobDuAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","6000.0","6000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3K1AAJ","true","a02ci00000MobDvAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3K2AAJ","true","a02ci00000MobDwAAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","2000.0","2000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3K3AAJ","true","a02ci00000MobDxAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","4500.0","4500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3K4AAJ","true","a02ci00000MobDyAAJ","01tIV00000GOfP6YAL","Redevance d'utilisation - ETP EU","","Annual","In advance","1.0","2200.0","2200.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3K5AAJ","true","a02ci00000MobDzAAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1500.0","1500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3K6AAJ","true","a02ci00000MobE0AAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3K7AAJ","true","a02ci00000MobE1AAJ","01tIV00000GOfP6YAL","Redevance d'utilisation - ETP EU","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3K8AAJ","true","a02ci00000MobE2AAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3K9AAJ","true","a02ci00000MobE3AAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3KAAAZ","true","a02ci00000MobE4AAJ","01tIV00000GOfP6YAL","Redevance d'utilisation - ETP EU","","Annual","In advance","1.0","4200.0","4200.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3KBAAZ","true","a02ci00000MobE5AAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3KCAAZ","true","a02ci00000MobE6AAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1500.0","1500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3KDAAZ","true","a02ci00000MobE7AAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3KEAAZ","true","a02ci00000MobE8AAJ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3KFAAZ","true","a02ci00000MobE9AAJ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","3500.0","3500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3KGAAZ","true","a02ci00000MobEAAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3KHAAZ","true","a02ci00000MobEBAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3KIAAZ","true","a02ci00000MobECAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1500.0","1500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3KJAAZ","true","a02ci00000MobEDAAZ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","6000.0","6000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3KKAAZ","true","a02ci00000MobEEAAZ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","3000.0","3000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3KLAAZ","true","a02ci00000MobEFAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","500.0","500.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3KMAAZ","true","a02ci00000MobEGAAZ","01tIV00000GyVCbYAN","Redevance d'utilisation - Tranche 25 ETP - Cas 2","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
"a01ci00000Ux3KNAAZ","true","a02ci00000MobEHAAZ","01tIV00000GOfP1YAL","Redevance d'utilisation - Tranche 25 ETP - Cas 1","","Annual","In advance","1.0","1000.0","1000.0","Backlog","2026-01-01","2026-12-31","EUR","false","false"
